Date,Month,Year,VOL1,VOL7,VOL30,ClosePrice ,OpenPrice,HighPrice,LowPrice,Market Volumn,Average Block Size,Average Transaction Per Block,Hash Rate,Network Difficulty,Unique Addresses,Transactions Per Second,SP500,RUSSELL,Oil,Gold,Silver,USDEUR,USDYUAN,Interest Rate,Economic Uncertainty,Crypto Index
21/02/2021,2,2021,0.015309,0.04111,0.126972,57539.95,56068.57,58330.57,55672.61,51897585191,1.45,1926.56,152267677.1,21724134900047.00,680893,3.64,3906.71,2266.69,59.12,1777.4,27.29,0.83,6.49,0.07,-0.010258,91
22/02/2021,2,2021,0.031798,0.049444,0.129493,54207.32,57532.74,57533.39,48967.57,92052420332,1.34,2145.74,143628376.2,21724134900047.00,761941,3.2,3876.5,2251.07,61.67,1808.4,28.13,0.82,6.49,0.06,-0.0021984,94
23/02/2021,2,2021,0.056374,0.073165,0.140698,48824.43,54204.93,54204.93,45290.59,1.06102E+11,1.3,2266.8,137148900.6,21724134900047.00,796658,3.79,3881.37,2231.31,61.66,1805.9,27.74,0.82,6.46,0.08,-0.0096176,94
24/02/2021,2,2021,0.026866,0.076831,0.141288,49705.33,48835.09,51290.14,47213.50,63695521388,1.31,2252.15,171706103.9,21724134900047.00,874171,3.48,3925.43,2284.38,63.21,1797.9,27.93,0.82,6.46,0.08,0.0015464,76
25/02/2021,2,2021,0.025108,0.080215,0.141439,47093.85,49709.08,51948.97,47093.85,54506565949,1.3,2090.49,168466366.1,21724134900047.00,830544,3.76,3829.34,2200.17,63.43,1775.4,27.69,0.82,6.46,0.09,0.0072514,79
26/02/2021,2,2021,0.03289,0.085371,0.141035,46339.76,47180.46,48370.79,44454.84,3.50968E+11,1.29,2204.43,150107851.9,21724134900047.00,817077,3.83,3811.15,2201.05,61.55,1728.8,26.44,0.82,6.45,0.08,-0.0151044,55
27/02/2021,2,2021,0.016099,0.085075,0.140495,46188.45,46344.77,48253.27,45269.03,45910946382,1.29,2043.21,169546278.7,21724134900047.00,775777,3.55,3811.15,2201.05,61.55,1728.8,26.44,0.82,6.45,0.08,-0.0039581,56
28/02/2021,2,2021,0.025866,0.087568,0.129721,45137.77,46194.02,46716.43,43241.62,53443887451,1.36,1941.34,141468551,21724134900047.00,629972,3.44,3811.15,2201.05,61.55,1728.8,26.44,0.82,6.45,0.08,-0.005665,55
01/03/2021,3,2021,0.016435,0.083516,0.129429,49631.24,45159.50,49784.02,45115.09,53891300112,1.35,2157.58,140388638.4,21724134900047.00,748049,2.87,3901.82,2275.32,60.54,1723,26.68,0.83,6.48,0.08,-0.0086581,38
02/03/2021,3,2021,0.016,0.063152,0.128896,48378.99,49612.11,50127.51,47228.84,47530897720,1.31,2364.69,154427502.3,21724134900047.00,810035,3.58,3870.29,2231.51,59.7,1733.6,26.88,0.83,6.46,0.08,0.0125852,78
03/03/2021,3,2021,0.020417,0.060733,0.12902,50538.24,48415.82,52535.14,48274.32,53220811975,1.3,2193.43,164146715.7,21724134900047.00,840642,3.81,3819.72,2207.79,61.33,1715.8,26.39,0.83,6.47,0.08,0.0308505,78
04/03/2021,3,2021,0.027183,0.061704,0.130947,48561.17,50522.30,51735.09,47656.93,52343816680,1.29,2262.74,138228813.2,21724134900047.00,752764,3.93,3768.47,2146.92,63.81,1700.7,25.46,0.83,6.47,0.08,0.037317,84
05/03/2021,3,2021,0.016822,0.054954,0.13129,48927.30,48527.03,49396.43,46542.52,48625928883,1.32,2132.75,160906977.9,21724134900047.00,806404,3.41,3841.94,2192.21,66.08,1698.5,25.29,0.84,6.47,0.08,0.0310362,77
06/03/2021,3,2021,0.01243,0.053928,0.13065,48912.38,48899.23,49147.22,47257.53,34363564661,1.35,1894.49,162254331,21473685655440.00,677322,3.49,3841.94,2192.21,66.08,1698.5,25.29,0.84,6.47,0.08,0.0463357,77
07/03/2021,3,2021,0.013346,0.049238,0.13036,51206.69,48918.68,51384.37,48918.68,43137459378,1.37,1785.88,155665151.9,21448277761060.00,654593,3.1,3841.94,2192.21,66.08,1698.5,25.29,0.84,6.47,0.08,0.0384671,76
08/03/2021,3,2021,0.016209,0.048935,0.130379,52246.52,51174.12,52314.07,49506.05,48597428048,1.41,1883.58,165260948.9,21448277761060.00,723503,2.95,3821.35,2202.98,65.03,1678,25.27,0.84,6.5,0.09,0.0536818,81
09/03/2021,3,2021,0.01858,0.049975,0.130424,54824.12,52272.97,54824.12,51981.83,50912227385,1.31,2140.59,149267953.9,21448277761060.00,782612,3.49,3875.44,2245.06,64.02,1716.9,26.18,0.84,6.52,0.1,0.0542988,81
10/03/2021,3,2021,0.019482,0.049534,0.122849,56008.55,54824.01,57258.25,53290.89,57295577614,1.3,2313.34,158863750.9,21448277761060.00,833186,3.5,3898.81,2285.68,64.45,1721.8,26.13,0.84,6.51,0.08,0.0530852,68
11/03/2021,3,2021,0.017883,0.044143,0.121235,57805.12,55963.18,58091.06,54484.59,56772343595,1.29,2206.4,140738356.5,21448277761060.00,766597,4,3939.34,2338.54,66.02,1722.6,26.19,0.84,6.5,0.08,0.0575918,73
12/03/2021,3,2021,0.013361,0.043044,0.120725,57332.09,57821.22,57996.62,55376.65,55689944702,1.32,2138.29,159929950.6,21448277761060.00,818834,3.65,3943.34,2352.79,65.59,1719.8,25.91,0.83,6.49,0.09,0.0533854,70
13/03/2021,3,2021,0.015717,0.044307,0.119916,61243.09,57343.37,61683.86,56217.97,60669829814,1.41,1937.57,152466552.9,21448277761060.00,739312,3.63,3943.34,2352.79,65.59,1719.8,25.91,0.83,6.49,0.09,0.0521755,74
14/03/2021,3,2021,0.012858,0.044411,0.119345,59302.32,61221.13,61597.92,59302.32,43901225564,1.32,1962.1,167393348.3,21448277761060.00,736008,3.26,3943.34,2352.79,65.59,1719.8,25.91,0.83,6.49,0.09,0.0635493,78
15/03/2021,3,2021,0.023902,0.048696,0.12148,55907.20,59267.43,60540.99,55393.16,66419369890,1.36,1974.53,157797551.2,21448277761060.00,782966,3.21,3968.94,2360.17,65.36,1729.2,26.29,0.84,6.5,0.08,0.0569176,76
16/03/2021,3,2021,0.014916,0.047245,0.121366,56804.90,55840.79,56833.18,53555.03,59749798599,1.32,2144.25,158863750.9,21448277761060.00,822884,3.54,3962.71,2319.52,64.82,1730.9,26,0.84,6.5,0.07,0.0533939,71
17/03/2021,3,2021,0.021558,0.048244,0.122134,58870.89,56825.83,58969.82,54528.63,60258313191,1.29,2177.35,145003155.2,21448277761060.00,808119,3.69,3974.12,2336.39,64.55,1727.1,26.06,0.84,6.51,0.07,0.0610204,71
18/03/2021,3,2021,0.019109,0.048779,0.122229,57858.92,58893.08,60116.25,54253.58,55746041000,1.26,2182.36,162062349.9,21448277761060.00,885634,3.64,3915.46,2267.59,59.95,1734.6,26.35,0.83,6.5,0.07,0.058531,72
19/03/2021,3,2021,0.011968,0.048471,0.122104,58346.65,57850.44,59498.38,56643.70,49063873786,1.32,2136.35,158357615.4,21524403218194.00,833389,3.67,3913.1,2287.55,61.43,1743.9,26.32,0.84,6.5,0.06,0.0642006,71
20/03/2021,3,2021,0.009453,0.0463,0.121914,58313.64,58332.26,60031.29,58213.30,50361731222,1.34,1863.3,167389189,21865558044611.00,742019,3.61,3913.1,2287.55,61.43,1743.9,26.32,0.84,6.5,0.06,0.0584639,75
21/03/2021,3,2021,0.01628,0.047365,0.122194,57523.42,58309.91,58767.90,56005.62,51943414539,1.46,1506,169563074.6,21865558044611.00,612850,3.15,3913.1,2287.55,61.43,1743.9,26.32,0.84,6.5,0.06,0.0546739,73
22/03/2021,3,2021,0.015888,0.043204,0.122007,54529.14,57517.89,58471.48,54288.16,56521454974,1.36,1969.6,164128360.7,21865558044611.00,781908,2.77,3940.59,2266.84,61.48,1740.4,25.77,0.84,6.5,0.06,0.0631349,70
23/03/2021,3,2021,0.01746,0.043963,0.122302,54738.95,54511.66,55985.44,53470.70,56435023914,1.35,1951.76,174997788.5,21865558044611.00,810265,3.51,3910.52,2185.69,57.75,1727.5,25.23,0.84,6.51,0.08,0.0561316,66
24/03/2021,3,2021,0.019768,0.04286,0.119669,52774.27,54710.49,57262.38,52514.33,70567223787,1.35,2007.19,165215303.5,21865558044611.00,780464,3.53,3889.14,2134.27,61.12,1735.5,25.23,0.84,6.51,0.07,0.0636708,65
25/03/2021,3,2021,0.020766,0.043583,0.107234,51704.16,52726.75,53392.39,50856.57,67999812841,1.32,2068.58,167389189,21865558044611.00,847860,3.62,3909.52,2183.12,58.47,1727.3,25.05,0.85,6.51,0.07,0.0666249,60
26/03/2021,3,2021,0.01591,0.045008,0.10506,55137.31,51683.01,55137.31,51579.86,56652197978,1.32,2158.9,147824218.9,21865558044611.00,790548,3.56,3974.54,2221.48,60.93,1734.7,25.11,0.85,6.54,0.06,0.0529749,54
27/03/2021,3,2021,0.01313,0.045997,0.102623,55973.51,55137.57,56568.21,54242.91,47266542233,1.3,1812.95,172823903,21865558044611.00,722993,3.44,3974.54,2221.48,60.93,1734.7,25.11,0.85,6.54,0.06,0.032138,65
28/03/2021,3,2021,0.012071,0.044626,0.097965,55950.75,55974.94,56610.31,55071.11,47686580918,1.32,1563.55,172823903,21865558044611.00,629197,3.17,3974.54,2221.48,60.93,1734.7,25.11,0.85,6.54,0.06,0.0502041,74
29/03/2021,3,2021,0.013762,0.043908,0.097612,57750.20,55947.90,58342.10,55139.34,57625587027,1.28,2008.64,164128360.7,21865558044611.00,776764,2.8,3971.09,2158.68,61.49,1714.6,24.77,0.85,6.54,0.06,0.0466721,72
30/03/2021,3,2021,0.010081,0.041477,0.094671,58917.69,57750.13,59447.22,57251.55,54414116432,1.31,2199.25,158693646.8,21865558044611.00,826466,3.59,3958.55,2195.8,60.55,1686,24.14,0.85,6.57,0.06,0.0488341,72
31/03/2021,3,2021,0.016854,0.040058,0.094608,58918.83,58930.28,59930.03,57726.42,65520826225,1.35,2119.42,170650017.4,21865558044611.00,900660,3.77,3972.89,2220.52,59.19,1715.6,24.53,0.85,6.57,0.07,0.0604317,76
01/04/2021,4,2021,0.005386,0.03468,0.093388,59095.81,58926.56,59586.07,58505.28,61669163792,1.34,2151.3,157606704,21865558044611.00,814587,3.81,4019.87,2253.9,61.41,1728.4,24.95,0.85,6.55,0.06,0.0573959,74
02/04/2021,4,2021,0.008192,0.031718,0.091422,59384.31,59098.88,60267.19,58869.28,58727860620,1.31,2184.2,160517766.4,23064760716651.00,795716,3.76,4019.87,2253.9,61.41,1728.4,24.95,0.85,6.56,0.07,0.0542064,74
03/04/2021,4,2021,0.008926,0.030561,0.087505,57603.89,59397.41,60110.27,57603.89,59641344484,1.31,2150.51,150672055.7,23137439666472.00,704293,3.43,4019.87,2253.9,61.41,1728.4,24.95,0.85,6.56,0.07,0.07117,73
04/04/2021,4,2021,0.008035,0.029213,0.0862,58758.55,57604.84,58913.75,57168.68,50749662970,1.37,1684.98,167924581.2,23137439666472.00,618857,3.08,4019.87,2253.9,61.41,1728.4,24.95,0.85,6.56,0.07,0.0815607,74
05/04/2021,4,2021,0.009862,0.027491,0.085882,59057.88,58760.88,59891.30,57694.82,60706272115,1.41,1852.86,179426264.8,23137439666472.00,763702,2.73,4077.91,2264.89,58.73,1728.8,24.78,0.85,6.57,0.06,0.0973106,71
06/04/2021,4,2021,0.007547,0.026694,0.085152,58192.36,59171.93,59479.58,57646.81,66058027988,1.34,2149.76,165624244.5,23137439666472.00,841579,3.49,4073.94,2259.15,59.34,1743,25.23,0.85,6.57,0.06,0.1108173,75
07/04/2021,4,2021,0.011755,0.02384,0.084445,56048.94,58186.51,58731.14,55604.02,75645303584,1.3,2046.62,180576433.2,23137439666472.00,860993,3.62,4079.95,2223.05,59.77,1741.6,25.25,0.84,6.54,0.06,0.1147989,72
08/04/2021,4,2021,0.009666,0.025356,0.082795,58323.95,56099.91,58338.74,55879.09,53053855641,1.31,2078.61,154122560.8,23137439666472.00,761635,3.59,4097.17,2242.6,59.61,1758.2,25.59,0.84,6.54,0.05,0.1171056,73
09/04/2021,4,2021,0.007442,0.025086,0.080815,58245.00,58326.56,58937.05,57807.86,46655208546,1.33,2136.32,174825591.4,23137439666472.00,853581,3.44,4128.8,2243.47,59.29,1744.8,25.33,0.84,6.55,0.06,0.1125259,70
10/04/2021,4,2021,0.018165,0.029465,0.08089,59793.23,58253.78,61276.66,58038.71,58238470525,1.35,1905.01,180576433.2,23137439666472.00,762965,3.53,4128.8,2243.47,59.29,1744.8,25.33,0.84,6.55,0.06,0.1084422,70
11/04/2021,4,2021,0.008664,0.029633,0.080242,60204.96,59846.23,60790.55,59289.80,46280252580,1.38,1747.92,166774412.8,23137439666472.00,653736,3.35,4128.8,2243.47,59.29,1744.8,25.33,0.84,6.55,0.06,0.1187868,76
12/04/2021,4,2021,0.011229,0.030068,0.0792,59893.45,60175.95,61253.04,59589.88,51828688519,1.35,2023.4,165624244.5,23137439666472.00,762819,2.92,4127.99,2233.78,59.7,1732.7,24.87,0.84,6.55,0.06,0.1327676,74
13/04/2021,4,2021,0.014129,0.032379,0.079474,63503.46,59890.02,63742.29,59869.96,69983454362,1.34,2184.6,163323907.7,23137439666472.00,839652,3.63,4141.59,2228.92,60.2,1747.6,25.43,0.84,6.55,0.06,0.1324562,74
14/04/2021,4,2021,0.015331,0.033756,0.076851,63109.70,63523.75,64863.10,61554.80,77451779687,1.29,2203.66,155272729.2,23137439666472.00,854552,3.83,4124.66,2247.72,63.15,1736.3,25.52,0.84,6.54,0.06,0.133362,75
15/04/2021,4,2021,0.0077,0.033204,0.075699,63314.01,63075.20,63821.67,62208.96,60954381579,1.32,2089.77,198514005.7,23217560568175.00,952400,3.64,4170.42,2257.07,63.42,1766.8,25.96,0.83,6.53,0.06,0.1298552,79
16/04/2021,4,2021,0.013055,0.035062,0.073708,61572.79,63258.50,63594.72,60222.53,84293007468,1.32,2133.05,120743465.6,23581981443664.00,733666,3.85,4185.47,2262.67,63.16,1780.2,26.11,0.84,6.52,0.06,0.1300322,78
17/04/2021,4,2021,0.012641,0.032594,0.072292,60683.82,61529.92,62572.18,60361.35,66138759198,1.36,2138.24,106676265.7,23581981443664.00,611196,3.46,4185.47,2262.67,63.16,1780.2,26.11,0.84,6.52,0.06,0.1090444,76
18/04/2021,4,2021,0.032965,0.045678,0.078598,56216.18,60701.89,61057.46,52829.54,97468872758,1.29,2215.6,145361065.3,23581981443664.00,754058,2.6,4185.47,2262.67,63.16,1780.2,26.11,0.84,6.52,0.06,0.1064473,79
19/04/2021,4,2021,0.018545,0.04803,0.08027,55724.27,56191.59,57520.05,54368.59,65344865159,1.31,2148.59,113709865.6,23581981443664.00,674744,2.73,4163.26,2232,63.33,1770.6,25.84,0.84,6.51,0.07,0.0914685,74
20/04/2021,4,2021,0.021853,0.050622,0.08156,56473.03,55681.79,57062.15,53448.05,67849323955,1.33,2187.32,150050132,23581981443664.00,829989,2.95,4134.94,2188.21,62.61,1778.4,25.84,0.83,6.51,0.07,0.0956544,73
21/04/2021,4,2021,0.015596,0.050703,0.081489,53906.09,56471.13,56757.97,53695.47,54926612466,1.31,2237.83,118398932.3,23581981443664.00,719498,3.18,4173.42,2239.63,61.34,1793.1,26.61,0.83,6.5,0.07,0.0894497,73
22/04/2021,4,2021,0.021991,0.054669,0.082674,51762.27,53857.11,55410.23,50583.81,74798630778,1.28,1920.35,167634131.8,23581981443664.00,757844,2.91,4134.98,2232.61,61.45,1782,26.22,0.83,6.49,0.06,0.0977493,65
23/04/2021,4,2021,0.029452,0.06071,0.085531,51093.65,51739.81,52120.79,47714.66,86668667320,1.32,2190.6,158255998.6,23581981443664.00,794322,3.13,4180.17,2271.86,62.18,1777.8,26.11,0.83,6.49,0.07,0.0824442,55
24/04/2021,4,2021,0.014693,0.06121,0.084259,50050.87,51143.23,51167.56,48805.29,49014494781,1.33,2004.76,169978665.1,23581981443664.00,695216,3.13,4180.17,2271.86,62.18,1777.8,26.11,0.83,6.49,0.07,0.0822803,37
25/04/2021,4,2021,0.025652,0.057684,0.086526,49004.25,50052.83,50506.02,47159.48,46117114240,1.34,1709.51,165289598.5,23581981443664.00,585806,2.7,4180.17,2271.86,62.18,1777.8,26.11,0.83,6.49,0.07,0.0921094,31
26/04/2021,4,2021,0.016571,0.057283,0.087224,54021.75,49077.79,54288.00,48852.80,58284039825,1.32,2111.29,133638398.8,23581981443664.00,677984,2.63,4187.62,2298.01,62.02,1780.1,26.25,0.83,6.49,0.06,0.1040658,27
27/04/2021,4,2021,0.01096,0.054127,0.08712,55033.12,54030.30,55416.96,53319.19,49448222757,1.32,2099.36,166461865.1,23581981443664.00,748381,2.99,4186.72,2301.27,63.03,1778.8,26.45,0.83,6.48,0.06,0.1112776,50
28/04/2021,4,2021,0.014094,0.05366,0.087112,54824.70,55036.64,56227.21,53887.92,48000572955,1.31,1951.59,166461865.1,23581981443664.00,728620,3.31,4183.18,2304.16,63.81,1773.9,26.12,0.83,6.48,0.05,0.1307775,59
29/04/2021,4,2021,0.01366,0.050669,0.087585,53555.11,54858.09,55115.84,52418.03,46088929780,1.36,2126.76,143016532,23581981443664.00,703520,3.2,4211.47,2295.46,65,1768.3,26.09,0.82,6.48,0.05,0.1489831,52
30/04/2021,4,2021,0.014792,0.04404,0.08752,57750.18,53568.66,57900.72,53129.60,52395931985,1.39,1995.79,169978665.1,23581981443664.00,738101,3.02,4181.17,2266.45,63.5,1767.7,25.87,0.82,6.47,0.05,0.1509438,51
01/05/2021,5,2021,0.008621,0.042426,0.087775,57828.05,57714.66,58448.34,57052.27,42836427360,1.35,1892.02,158954590,23004465874893.00,677778,3.25,4181.17,2266.45,63.5,1767.7,25.87,0.82,6.47,0.05,0.1745316,68
02/05/2021,5,2021,0.013193,0.036319,0.088373,56631.08,57825.86,57902.59,56141.91,38177405335,1.41,1271.43,189527186.5,20608845737768.00,587240,2.87,4181.17,2266.45,63.5,1767.7,25.87,0.82,6.47,0.05,0.1678494,66
03/05/2021,5,2021,0.019217,0.037655,0.089962,57200.29,56620.27,58973.31,56590.87,51713139031,1.46,1621.51,181331416.3,20608845737768.00,746177,2.55,4192.66,2277.45,64.46,1791.8,26.96,0.83,6.47,0.06,0.1936116,61
04/05/2021,5,2021,0.018717,0.040525,0.09152,53333.54,57214.18,57214.18,53191.43,68564706967,1.34,1662.01,185429301.4,20608845737768.00,772207,3.34,4164.66,2248.29,65.72,1776,26.56,0.83,6.47,0.06,0.1876817,68
05/05/2021,5,2021,0.01395,0.040627,0.09211,57424.01,53252.16,57911.36,52969.05,69241316747,1.35,1973.08,160841990.7,20608845737768.00,808208,3.41,4167.59,2241.37,65.63,1784.3,26.52,0.83,6.47,0.06,0.1859284,48
06/05/2021,5,2021,0.013572,0.040525,0.09277,56396.52,57441.31,58363.32,55382.51,69523285106,1.36,1831.65,174160117.3,20608845737768.00,843433,3.6,4201.62,2241.42,64.73,1815.7,27.48,0.83,6.47,0.05,0.1773954,65
07/05/2021,5,2021,0.013563,0.039543,0.093018,57356.40,56413.95,58606.63,55321.85,68434023376,1.3,1790.63,176209059.9,20608845737768.00,804452,3.47,4232.6,2271.63,64.96,1831.3,27.57,0.83,6.46,0.05,0.1429281,64
08/05/2021,5,2021,0.015527,0.041609,0.093773,58803.78,57352.77,59464.61,56975.21,65382980634,1.31,1606.38,175184588.6,20608845737768.00,744143,3.49,4232.6,2271.63,64.96,1831.3,27.57,0.83,6.46,0.05,0.1256656,67
09/05/2021,5,2021,0.017056,0.042989,0.095021,58232.32,58877.39,59210.88,56482.00,65906690347,1.36,1332.61,190551657.8,20608845737768.00,690253,3.18,4232.6,2271.63,64.96,1831.3,27.57,0.83,6.46,0.05,0.1353762,73
10/05/2021,5,2021,0.019394,0.043266,0.095349,55859.80,58250.87,59519.36,54071.46,71776546298,1.37,1684.98,184404830.1,20608845737768.00,824736,2.79,4188.43,2212.7,64.92,1837.6,27.49,0.82,6.43,0.05,0.1379684,72
11/05/2021,5,2021,0.015846,0.042152,0.096317,56704.57,55847.24,56872.54,54608.65,61308396325,1.35,1814.62,176209059.9,20608845737768.00,854634,3.49,4152.1,2206.99,65.31,1836.1,27.67,0.82,6.42,0.05,0.1171396,61
12/05/2021,5,2021,0.032968,0.052899,0.10193,49150.54,56714.53,57939.36,49150.54,75215403907,1.37,1746.81,176209059.9,20608845737768.00,852846,3.46,4063.04,2135.14,65.96,1822.8,27.24,0.82,6.43,0.05,0.1032522,68
13/05/2021,5,2021,0.025041,0.05697,0.103901,49716.19,49735.43,51330.84,46980.02,96721152926,1.31,1717.22,185896531.3,23227330060563.00,806882,3.42,4112.5,2170.95,63.82,1824,27.06,0.83,6.46,0.05,0.0969508,31
14/05/2021,5,2021,0.018864,0.058341,0.104481,49880.54,49682.98,51438.12,48868.58,55737497453,1.32,1985.49,166839065.3,25046487590083.00,752353,3.26,4173.85,2224.63,65.32,1838.1,27.37,0.83,6.45,0.05,0.0860903,26
15/05/2021,5,2021,0.023545,0.060881,0.106857,46760.19,49855.50,50639.66,46664.14,59161047474,1.35,1886.98,153143321.1,25046487590083.00,646899,3.12,4173.85,2224.63,65.32,1838.1,27.37,0.83,6.45,0.05,0.0936109,27
16/05/2021,5,2021,0.031292,0.066206,0.110586,46456.06,46716.64,49720.04,43963.35,64047871555,1.37,1662.39,164348930,25046487590083.00,604353,2.55,4173.85,2224.63,65.32,1838.1,27.37,0.83,6.45,0.05,0.1000869,20
17/05/2021,5,2021,0.038151,0.07388,0.116287,43537.51,46415.90,46623.56,42207.29,74903638450,1.33,2073.64,150653185.8,25046487590083.00,684281,2.47,4163.29,2227.12,66.24,1867.6,28.27,0.82,6.44,0.05,0.094997,27
18/05/2021,5,2021,0.020494,0.074757,0.113376,42909.40,43488.06,45812.46,42367.83,56187365084,1.33,2210.18,124506765.1,25046487590083.00,619246,3.06,4127.83,2210.88,65.49,1868,28.33,0.82,6.44,0.06,0.1027221,21
19/05/2021,5,2021,0.065494,0.094039,0.130376,37002.44,42944.98,43546.12,30681.50,1.26358E+11,1.32,2107.35,155633456.4,25046487590083.00,734818,2.8,4115.68,2193.64,63.28,1881.5,28.03,0.82,6.42,0.05,0.1126672,23
20/05/2021,5,2021,0.039566,0.100249,0.135253,40782.74,36753.67,42462.98,35050.62,88281943359,1.3,2036.06,139447577,25046487590083.00,694786,3.3,4159.12,2207.76,61.95,1883.9,28.07,0.82,6.43,0.05,0.1018892,11
21/05/2021,5,2021,0.048935,0.110112,0.14321,37304.69,40596.95,42172.17,33616.45,82051616861,1.29,2057.74,136957441.7,25046487590083.00,695822,2.72,4155.86,2215.27,63.61,1878.9,27.49,0.82,6.43,0.04,0.0810017,19
22/05/2021,5,2021,0.024573,0.110414,0.143606,37536.63,37371.03,38831.05,35383.68,57377273240,1.29,1929.31,144427847.6,25046487590083.00,603588,2.59,4155.86,2215.27,63.61,1878.9,27.49,0.82,6.43,0.04,0.1058374,12
23/05/2021,5,2021,0.039082,0.112943,0.146002,34770.58,37531.45,38289.22,31227.34,78469274361,1.38,1632.94,148163050.5,25046487590083.00,555526,2.15,4155.86,2215.27,63.61,1878.9,27.49,0.82,6.43,0.04,0.0969699,14
24/05/2021,5,2021,0.030409,0.111252,0.148801,38705.98,34700.36,39835.14,34551.08,67359584098,1.35,1863.13,156878524.1,25046487590083.00,643231,2.11,4197.05,2227.34,66.13,1886.7,27.91,0.82,6.43,0.04,0.0927413,10
25/05/2021,5,2021,0.025488,0.11227,0.148766,38402.22,38795.78,39776.35,36581.43,56211915803,1.36,1899.54,153143321.1,25046487590083.00,640506,2.67,4188.13,2205.75,66.27,1900.5,28.06,0.82,6.42,0.04,0.0959266,22
26/05/2021,5,2021,0.026814,0.09385,0.150163,39294.20,38392.63,40782.08,37905.84,51346735160,1.3,1891.42,151898253.5,25046487590083.00,641585,2.64,4195.99,2249.27,66.41,1903.8,27.88,0.82,6.41,0.04,0.0961268,22
27/05/2021,5,2021,0.023292,0.087169,0.151514,38436.97,39316.89,40379.62,37247.90,43210968721,1.26,1829.36,145672915.2,25046487590083.00,602300,2.68,4200.88,2273.07,66.87,1898.5,27.94,0.82,6.39,0.04,0.0922996,27
28/05/2021,5,2021,0.030399,0.077916,0.153921,35697.61,38507.08,38856.97,34779.04,55200191952,1.34,1834.55,148163050.5,25046487590083.00,616432,2.57,4204.11,2278.97,66.31,1905.3,28.01,0.82,6.38,0.05,0.0934675,21
29/05/2021,5,2021,0.027036,0.078851,0.155746,34616.07,35684.16,37234.50,33693.93,45231013335,1.32,1709.76,144427847.6,25046487590083.00,537305,2.48,4204.11,2278.97,66.31,1905.3,28.01,0.82,6.38,0.05,0.0958708,18
30/05/2021,5,2021,0.020254,0.071276,0.156208,35678.13,34607.41,36400.67,33520.74,31646080921,1.5,1248.58,151858199.8,21214345448187.00,476088,2.01,4204.11,2278.97,66.31,1905.3,28.01,0.82,6.38,0.05,0.0990891,10
31/05/2021,5,2021,0.020522,0.067168,0.157483,37332.86,35658.59,37468.25,34241.95,39009847639,1.44,1606.16,147526659,21047730572452.00,599311,1.97,4204.11,2278.97,66.31,1905.3,28.01,0.82,6.37,0.05,0.0877509,18
01/06/2021,6,2021,0.021309,0.065733,0.158386,36684.93,37293.79,37896.73,35787.09,34639423297,1.37,1651.84,148572947.4,21047730572452.00,615006,2.64,4202.04,2294.74,67.8,1905,28.1,0.82,6.37,0.04,0.0737729,20
02/06/2021,6,2021,0.009966,0.060923,0.15758,37575.18,36699.92,38231.34,35966.31,33070867190,1.29,1509.57,173683868.1,21047730572452.00,663855,2.66,4208.12,2297.83,68.79,1909.9,28.2,0.82,6.38,0.05,0.0656742,23
03/06/2021,6,2021,0.017817,0.059098,0.157522,39208.77,37599.41,39478.95,37243.97,35460750427,1.29,1738.92,153804389.2,21047730572452.00,692529,2.88,4192.85,2279.25,68.81,1873.3,27.48,0.82,6.38,0.04,0.0675986,24
